ticker,name,weight,ret_pct,pts,group
IP,IP,0.0003441670056150613,6.645960837417508,0.15687519115365792,other
IQV,IQV,0.00042069661020051373,-27.81203977183787,-0.802470565183067,other
IR,IR,0.0005657488276150334,18.229689726804367,0.7073432222699739,other
IRM,IRM,0.0004959883041571538,32.64656865589111,1.1105451853290762,other
ISRG,ISRG,0.002655427661729865,-12.374102360254923,-2.2535927466086942,other
IT,IT,0.00016232701891312552,-37.42563891150237,-0.41666526093455625,other
ITW,ITW,0.0012876243264101908,17.93185981337675,1.5835864057377798,other
IVZ,IVZ,0.00017301988237409732,-4.204467870719208,-0.049892389877500505,other
J,J,0.00024029105439188955,-0.7335169207231651,-0.01208857186272512,other
JBHT,JBHT,0.0003240660258645906,14.131865263033582,0.3140944396704532,other
JBL,JBL,0.00043227022310892647,10.896367877374203,0.3230459750535667,other
JCI,JCI,0.0013317041796948796,17.1531323246805,1.5666733563352153,other
JKHY,JKHY,0.00017306939249348086,-11.70171553785283,-0.13889834228617098,other
JNJ,JNJ,0.008988769940689685,18.468771179986,11.385851696552079,other
JPM,JPM,0.012846668440166121,-4.082614672694984,-3.5971302572642743,other
KDP,KDP,0.0006093828384382345,6.527231890264384,0.272801351939577,other
KEY,KEY,0.0003621512609474134,3.1220243133317505,0.07754495342619706,other
KEYS,KEYS,0.0006331054341431301,17.464544494227894,0.7583340576706143,other
KHC,KHC,0.00043857248827628147,0.041001349455060954,0.0012332944933853192,other
KIM,KIM,0.0002397408626409052,16.22632679348539,0.2668022814111372,other
KKR,KKR,0.0013393738817986365,-25.96699828325325,-2.3853429713224386,other
KLAC,KLAC,0.0030042935055213157,18.307745852582013,3.772284948829326,other
KMB,KMB,0.0005554073281546202,8.678496341163644,0.3305851547343971,other
KMI,KMI,0.0011171716712624906,20.50118115900228,1.5708186710549483,other
KMX,KMX,9.532107002448948e-05,8.806309503304877,0.05757184012750935,other
KO,KO,0.005230236731414081,15.849238666591159,5.685347418852855,other
KR,KR,0.0006737196552249624,6.878634669950667,0.317840122152829,other
KVUE,KVUE,0.000549853852186288,10.375570491298935,0.39127897689606495,other
L,L,0.0003450513585699066,5.064012265348383,0.11984108918744359,other
LDOS,LDOS,0.00033441076164902216,-6.437018302728981,-0.14763599178417627,other
LEN,LEN,0.00042629772628095515,9.554137036258425,0.27933910628105735,other
LH,LH,0.00036124405973510774,13.760631160646565,0.3409308689801853,other
LHX,LHX,0.0010136597891030569,17.212953813399178,1.1966713103532804,other
LII,LII,0.0002931630323429379,10.337532082115297,0.20785158109904217,other
LIN,LIN,0.0035468495692921446,16.089138555257087,3.913837751596308,other
LKQ,LKQ,0.00013162027298351588,12.18780504953867,0.11002098858390313,other
LLY,LLY,0.015012170750202355,-2.830606587334228,-2.914407429906312,other
LMT,LMT,0.002309754920433432,32.24998296290702,5.108844068523982,other
LNT,LNT,0.00028038413123776773,10.411822876375032,0.200220000779368,other
LOW,LOW,0.002388002669985725,14.066626677862871,2.3038384733147104,other
LRCX,LRCX,0.004681955991616385,32.65427900777797,10.485633725751049,other
LULU,LULU,0.0003198111976720098,-15.75115137593296,-0.3454882073021246,other
LUV,LUV,0.0004090427060559477,26.125910689714836,0.7329381837568701,other
LVS,LVS,0.000567537565128763,-14.785432917605668,-0.5755140290964936,other
LW,LW,0.0001003389927593574,13.065348663548114,0.0899120703200584,other
LYB,LYB,0.0002779953900725568,28.136971953595946,0.5364660076608678,other
LYV,LYV,0.000576947043938176,12.60753398391017,0.49887685645866664,other
MA,MA,0.007133382284976229,-6.380287878926028,-3.121497779844771,other
MAA,MAA,0.0002458874741867764,-1.924786557240643,-0.032459829895696755,other
MAR,MAR,0.0013666939345318562,8.378803949709335,0.7853812931336785,other
MAS,MAS,0.00022837812363533163,15.070943837619089,0.23605989455271797,other
MCD,MCD,0.0036103518134104917,9.871066607736733,2.444223208219795,other
MCHP,MCHP,0.0006298952404431179,17.884061358025207,0.7726125082638498,other
MCK,MCK,0.0017897398626804696,15.972629945606931,1.9606207658224861,other
MCO,MCO,0.0012196052881733377,-10.252916456709748,-0.8576181713493364,other
MDLZ,MDLZ,0.001152076197001466,9.599249887621086,0.758482837125326,other
MDT,MDT,0.0019123061738244222,2.2280055405050625,0.2922139538128206,other
MET,MET,0.0007798225100113219,-2.2614999602498687,-0.1209538254616428,other
META,META,0.02518351674697105,0.8071831947191521,1.3941700387297544,mag7
MGM,MGM,0.0001447109983897924,-4.508085453814614,-0.04474257106128213,other
MHK,MHK,0.00011687170976508533,13.122084592155536,0.10518153089873342,other
MKC,MKC,0.00028059421870813326,2.318664665424741,0.044621474714641444,other
MKTX,MKTX,0.00010279652998006669,1.9258453035401857,0.013577728194533532,other
MLM,MLM,0.0006225241378785646,7.1527653849354556,0.3053918427819286,other
MMC,MMC,0.0013386139944071241,-1.2273962130118,-0.11268533415377356,other
MMM,MMM,0.0013173560012332392,2.248859430349315,0.20318550417525622,other
MNST,MNST,0.0012412728406651491,9.86081164091679,0.8394738515717635,other
MO,MO,0.0017472969068728845,19.612635507116096,2.350335835140004,other
MOH,MOH,0.00012139600015147896,-13.011319257615394,-0.10833105376454522,other
MOS,MOS,0.00013892503880906615,15.207834674499754,0.14490226241273954,other
MPC,MPC,0.0008989178351925266,19.854042958781836,1.2240416943978267,other
MPWR,MPWR,0.0008892810437284321,28.415267739265126,1.7330777403327902,other
MRK,MRK,0.004643399945262082,15.011746186055163,4.780733796291408,other
MRNA,MRNA,0.00031842406205749194,73.91444299240374,1.6142189583767965,other
MS,MS,0.004108071703278805,-5.899714245757426,-1.6622496461177827,other
MSCI,MSCI,0.0006141441203907853,-4.3960340828391065,-0.18516487495542872,other
MSFT,MSFT,0.04386396250718779,-17.629697102064434,-53.0371244103874,mag7
MSI,MSI,0.0011726783396584252,21.69702792804604,1.7450441065255493,other
MTB,MTB,0.000540246559173365,11.585963618660378,0.42929064731654554,other
MTCH,MTCH,0.00011483479081685961,-0.3936531915624153,-0.0031003770782188048,other
MTD,MTD,0.0004270690536996795,-2.4511276361652734,-0.07179451833844944,other
MU,MU,0.007234034727023697,34.19884297922062,16.967554755232545,other
NCLH,NCLH,0.00016324449450611235,3.6654919196827063,0.04103912256589388,other
NDAQ,NDAQ,0.0006932427273270436,-17.27964658208505,-0.8215754148129634,other
NDSN,NDSN,0.0002462474754129501,20.528569570974998,0.3467031060470457,other
NEE,NEE,0.0029162737406953337,13.900901961667888,2.780343948801656,other
NEM,NEM,0.002077303603533072,23.04386155596232,3.283087735821942,other
NFLX,NFLX,0.005067129499329953,-13.539949427485155,-4.705505688053231,other
NI,NI,0.00033399056894486013,11.003000176373789,0.25204180457738046,other
NKE,NKE,0.0014700952171624877,3.350194038365917,0.33778680682696915,other
NOC,NOC,0.0015775606663407185,24.297383354386714,2.6288925286848026,other
NOW,NOW,0.0016705680628825842,-29.284504034498415,-3.355284144589425,other
NRG,NRG,0.0005887831175809089,8.432056050841341,0.3404991957841012,other
NSC,NSC,0.0010716308074403872,9.670439235080707,0.7107529117706731,other
NTAP,NTAP,0.0003059093929685853,-5.208038043928454,-0.10926830775126471,other
NTRS,NTRS,0.00040515494213694644,1.2995387524822322,0.03611084345597094,other
NUE,NUE,0.0006188018799706392,5.118071865476215,0.21721272355877908,other
NVDA,NVDA,0.07017476074143641,0.5136357899673261,2.4720854308350515,mag7
NVR,NVR,0.00032232865505637886,2.709348535727152,0.059895066310540326,other
